tricho_phage_NPSG.2	466	690	23084	286
tricho_phage_NPSG.2	1259	2245	135740	1512
tricho_phage_NPSG.2	2441	3850	132304	1426
tricho_phage_NPSG.2	3919	4164	18825	306
tricho_phage_NPSG.2	4154	4399	49832	640
tricho_phage_NPSG.2	4405	4695	46203	608
tricho_phage_NPSG.2	4705	4962	56965	894
tricho_phage_NPSG.2	4968	5387	227761	3080
tricho_phage_NPSG.2	5390	5689	258529	3119
tricho_phage_NPSG.2	5779	8625	2632758	27935
tricho_phage_NPSG.2	8740	8913	203497	3029
tricho_phage_NPSG.2	8845	9303	407152	4903
tricho_phage_NPSG.2	9398	9769	158557	1908
tricho_phage_NPSG.2	9811	10626	469947	5094
tricho_phage_NPSG.2	10721	11380	270738	3307
tricho_phage_NPSG.2	11513	12670	173747	1865
tricho_phage_NPSG.2	12972	13379	40844	494
tricho_phage_NPSG.2	13483	13992	32218	427
tricho_phage_NPSG.2	14233	14937	50791	581
tricho_phage_NPSG.2	14903	15127	39552	543
tricho_phage_NPSG.2	15117	16163	263560	3326
tricho_phage_NPSG.2	16163	16561	206773	2356
tricho_phage_NPSG.2	16639	17097	47976	541
tricho_phage_NPSG.2	17121	17687	64532	810
tricho_phage_NPSG.2	17713	18147	42712	601
tricho_phage_NPSG.2	18137	18565	44610	527
tricho_phage_NPSG.2	18604	18981	55369	720
tricho_phage_NPSG.2	19046	20212	17422	224
tricho_phage_NPSG.2	20184	22280	200786	2124
tricho_phage_NPSG.2	22280	22666	66471	841
tricho_phage_NPSG.2	22721	23137	56736	688
tricho_phage_NPSG.2	23134	24516	121402	1311
tricho_phage_NPSG.2	24513	25124	30980	363
tricho_phage_NPSG.2	25111	26070	45612	497
tricho_phage_NPSG.2	26073	27179	53867	576
tricho_phage_NPSG.2	27338	28708	70969	812
tricho_phage_NPSG.2	29041	29475	17964	234
tricho_phage_NPSG.2	29522	29896	44185	662
tricho_phage_NPSG.2	29900	30694	137729	1517
tricho_phage_NPSG.2	30760	30912	14179	279
tricho_phage_NPSG.2	31006	31899	142836	1564
tricho_phage_NPSG.2	31965	32186	4789	139
tricho_phage_NPSG.2	32427	33380	194717	2138
tricho_phage_NPSG.2	33371	33520	56630	940
tricho_phage_NPSG.2	33632	33817	91955	1138
tricho_phage_NPSG.2	34477	35613	114652	1360
tricho_phage_NPSG.2	36314	38275	757901	7981
tricho_phage_NPSG.2	38301	38663	67544	927
tricho_phage_NPSG.2	38620	39342	156281	1712
tricho_phage_NPSG.2	39448	40029	76517	880
tricho_phage_NPSG.2	40040	40780	88267	1020
tricho_phage_NPSG.2	40795	41433	69274	801
tricho_phage_NPSG.2	41532	41837	20141	246
tricho_phage_NPSG.2	41948	42127	30253	645
tricho_phage_NPSG.2	42117	42311	87545	1072
tricho_phage_NPSG.2	42871	43326	71995	805
tricho_phage_NPSG.2	43352	44413	116151	1278
tricho_phage_NPSG.2	44490	45002	35554	454
tricho_phage_NPSG.2	45054	45476	47625	556
tricho_phage_NPSG.2	45483	46223	79276	856
tricho_phage_NPSG.2	46333	46791	42874	475
tricho_phage_NPSG.2	46836	47504	78769	950
tricho_phage_NPSG.2	47605	48066	57588	884
tricho_phage_NPSG.2	48140	51769	1871720	19295
tricho_phage_NPSG.2	52051	52557	22696	271
tricho_phage_NPSG.2	53111	53557	31293	363
tricho_phage_NPSG.2	53832	54134	44612	487
tricho_phage_NPSG.2	54224	54349	26630	422
tricho_phage_NPSG.2	54336	55283	135056	1576
tricho_phage_NPSG.2	55361	56770	178725	1966
tricho_phage_NPSG.2	56802	57173	32856	368
tricho_phage_NPSG.2	57350	57877	115894	1567
tricho_phage_NPSG.2	57898	58578	421551	4689
tricho_phage_NPSG.2	58933	61149	360436	3758
tricho_phage_NPSG.2	61220	62137	168487	1761
tricho_phage_NPSG.2	62141	62542	50600	657
tricho_phage_NPSG.2	62509	62910	94744	1189
tricho_phage_NPSG.2	62936	63319	58069	753
tricho_phage_NPSG.2	63325	63825	170761	1845
tricho_phage_NPSG.2	63896	64636	235784	2697
tricho_phage_NPSG.2	64669	65142	96172	1200
tricho_phage_NPSG.2	65595	66323	218726	2343
tricho_phage_NPSG.2	66332	68194	220187	2303
tricho_phage_NPSG.2	68347	68601	185694	2563
tricho_phage_NPSG.2	68598	68921	253589	3162
tricho_phage_NPSG.2	68954	69685	253418	3167
tricho_phage_NPSG.2	69738	70466	303459	3359
tricho_phage_NPSG.2	70484	70729	91300	1295
tricho_phage_NPSG.2	70732	70980	100756	1659
tricho_phage_NPSG.2	70977	71384	189703	2467
tricho_phage_NPSG.2	71381	71794	238157	2639
tricho_phage_NPSG.2	71866	72267	202891	2181
tricho_phage_NPSG.2	72682	73515	16107	179
tricho_phage_NPSG.2	73892	74773	103568	1134
tricho_phage_NPSG.2	74816	75238	306933	3294
