tricho_phage_NPSG.2	466	690	0	0
tricho_phage_NPSG.2	1259	2245	190	10
tricho_phage_NPSG.2	2441	3850	0	0
tricho_phage_NPSG.2	3919	4164	266	14
tricho_phage_NPSG.2	4154	4399	9788	508
tricho_phage_NPSG.2	4405	4695	0	0
tricho_phage_NPSG.2	4705	4962	179	10
tricho_phage_NPSG.2	4968	5387	121	2
tricho_phage_NPSG.2	5390	5689	0	0
tricho_phage_NPSG.2	5779	8625	1242	19
tricho_phage_NPSG.2	8740	8913	303	4
tricho_phage_NPSG.2	8845	9303	255	3
tricho_phage_NPSG.2	9398	9769	0	0
tricho_phage_NPSG.2	9811	10626	241	4
tricho_phage_NPSG.2	10721	11380	0	0
tricho_phage_NPSG.2	11513	12670	78	4
tricho_phage_NPSG.2	12972	13379	0	0
tricho_phage_NPSG.2	13483	13992	0	0
tricho_phage_NPSG.2	14233	14937	228	12
tricho_phage_NPSG.2	14903	15127	38	2
tricho_phage_NPSG.2	15117	16163	152	8
tricho_phage_NPSG.2	16163	16561	318	8
tricho_phage_NPSG.2	16639	17097	518	26
tricho_phage_NPSG.2	17121	17687	218	10
tricho_phage_NPSG.2	17713	18147	287	14
tricho_phage_NPSG.2	18137	18565	232	12
tricho_phage_NPSG.2	18604	18981	78	4
tricho_phage_NPSG.2	19046	20212	0	0
tricho_phage_NPSG.2	20184	22280	76	4
tricho_phage_NPSG.2	22280	22666	0	0
tricho_phage_NPSG.2	22721	23137	0	0
tricho_phage_NPSG.2	23134	24516	0	0
tricho_phage_NPSG.2	24513	25124	240	4
tricho_phage_NPSG.2	25111	26070	88	8
tricho_phage_NPSG.2	26073	27179	162	14
tricho_phage_NPSG.2	27338	28708	5579	258
tricho_phage_NPSG.2	29041	29475	0	0
tricho_phage_NPSG.2	29522	29896	0	0
tricho_phage_NPSG.2	29900	30694	120	6
tricho_phage_NPSG.2	30760	30912	0	0
tricho_phage_NPSG.2	31006	31899	38	2
tricho_phage_NPSG.2	31965	32186	0	0
tricho_phage_NPSG.2	32427	33380	0	0
tricho_phage_NPSG.2	33371	33520	0	0
tricho_phage_NPSG.2	33632	33817	120	6
tricho_phage_NPSG.2	34477	35613	348	18
tricho_phage_NPSG.2	36314	38275	6585	276
tricho_phage_NPSG.2	38301	38663	86	1
tricho_phage_NPSG.2	38620	39342	10214	535
tricho_phage_NPSG.2	39448	40029	38	2
tricho_phage_NPSG.2	40040	40780	0	0
tricho_phage_NPSG.2	40795	41433	22	2
tricho_phage_NPSG.2	41532	41837	0	0
tricho_phage_NPSG.2	41948	42127	250	13
tricho_phage_NPSG.2	42117	42311	190	2
tricho_phage_NPSG.2	42871	43326	0	0
tricho_phage_NPSG.2	43352	44413	312	16
tricho_phage_NPSG.2	44490	45002	114	6
tricho_phage_NPSG.2	45054	45476	0	0
tricho_phage_NPSG.2	45483	46223	0	0
tricho_phage_NPSG.2	46333	46791	88	6
tricho_phage_NPSG.2	46836	47504	0	0
tricho_phage_NPSG.2	47605	48066	38	2
tricho_phage_NPSG.2	48140	51769	626	24
tricho_phage_NPSG.2	52051	52557	40	2
tricho_phage_NPSG.2	53111	53557	0	0
tricho_phage_NPSG.2	53832	54134	0	0
tricho_phage_NPSG.2	54224	54349	0	0
tricho_phage_NPSG.2	54336	55283	0	0
tricho_phage_NPSG.2	55361	56770	38	2
tricho_phage_NPSG.2	56802	57173	0	0
tricho_phage_NPSG.2	57350	57877	0	0
tricho_phage_NPSG.2	57898	58578	231	11
tricho_phage_NPSG.2	58933	61149	24081	1266
tricho_phage_NPSG.2	61220	62137	316	8
tricho_phage_NPSG.2	62141	62542	0	0
tricho_phage_NPSG.2	62509	62910	114	6
tricho_phage_NPSG.2	62936	63319	0	0
tricho_phage_NPSG.2	63325	63825	76	4
tricho_phage_NPSG.2	63896	64636	0	0
